steering_angle,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_7,sample_6,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,f0_0,f0_1,f0_2,f0_3,f0_4,f0_5,f0_6,f0_7,f0_8,f0_9,f0_10,f0_11,f0_12,f0_13,f0_14,f0_15,f0_16,f0_17,f0_18,f0_19,f0_20,f0_21,f0_22,f0_23
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29529262,0.30732596,0.29123136,0.36652088,0.2583506,0.44214702,0.21052179,0.5195481,0.1561105,0.6097133,0.0846152,0.7122059,0.4364528,0.3176816,0.5436399,0.39150578,0.6359655,0.47650898,0.7237216,0.56878704,0.81979805,0.6706395,0.9027364,0.78465354
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29992342,0.30888706,0.2985439,0.36664382,0.26758033,0.44049948,0.2211547,0.5163511,0.16768666,0.605296,0.09634698,0.7059798,0.44393376,0.32015532,0.5539371,0.39304942,0.64741075,0.47749257,0.73699754,0.56900406,0.8341182,0.67012286,0.9180913,0.7831193
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2911975,0.30868754,0.29849702,0.3682794,0.2732067,0.4436484,0.23184562,0.521636,0.18131968,0.6139637,0.11217167,0.71659935,0.43997005,0.31850183,0.55904484,0.39211053,0.659487,0.4769377,0.75628436,0.5693795,0.8591198,0.67099464,0.9458411,0.7852138
-16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2955704,0.30464935,0.30743808,0.36475432,0.2856345,0.43795377,0.24719542,0.5151384,0.19842985,0.6070403,0.12946965,0.70753664,0.4448447,0.31736404,0.56665933,0.39306968,0.66886985,0.47976628,0.7683722,0.57408875,0.872115,0.6770408,0.95903754,0.7927648
-10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29424185,0.30532956,0.31649804,0.36627793,0.3023315,0.44045854,0.27156326,0.51865673,0.23020113,0.6127962,0.1661405,0.7128668,0.43992993,0.31642652,0.5667489,0.3907296,0.6727574,0.47570413,0.7749053,0.5691273,0.8804703,0.6697873,0.96617925,0.78394127
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29457694,0.30620486,0.31755224,0.3660267,0.30456838,0.43896568,0.27412638,0.51537955,0.23329374,0.6082705,0.16991374,0.70661616,0.44338924,0.31839252,0.572268,0.39145744,0.6799568,0.4757374,0.78329206,0.5683733,0.88980037,0.6686127,0.9760805,0.78163654
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2879871,0.3040356,0.30992535,0.36177295,0.29627585,0.43337327,0.2654601,0.50846684,0.22423491,0.59930855,0.16116932,0.69584346,0.43831247,0.31605765,0.56536007,0.3874001,0.6723156,0.470572,0.7741908,0.56157947,0.8793934,0.660149,0.9664393,0.77180207
-10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2758899,0.29823232,0.29925385,0.35752496,0.2853683,0.42992228,0.25453544,0.50587475,0.21180466,0.5983286,0.14816225,0.6961139,0.42886344,0.31186563,0.558207,0.38652897,0.6674196,0.47264045,0.77162576,0.56674016,0.87977964,0.66844314,0.96835804,0.78376865
-18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.26192698,0.29808658,0.29106575,0.3578499,0.28095663,0.42842475,0.2534039,0.5021735,0.21281937,0.5937606,0.1497882,0.68806887,0.41735432,0.31724283,0.5510678,0.39667413,0.66373587,0.48675245,0.7707083,0.5850879,0.8820806,0.69095445,0.96986955,0.8110003
-26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.25121352,0.29891312,0.2779829,0.3596226,0.26599845,0.43174255,0.23670827,0.50627273,0.19416815,0.5987377,0.13073343,0.69541013,0.40667355,0.31729284,0.5387118,0.39739212,0.6509718,0.4879224,0.7575064,0.58700436,0.86845326,0.69352376,0.9564315,0.8141581
-34,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.21125396,0.2917722,0.2353702,0.35518003,0.22129348,0.43231398,0.19160217,0.5115312,0.14859116,0.6078514,0.08965297,0.7098214,0.3621577,0.30583358,0.48973653,0.38426712,0.6014122,0.4725541,0.7051883,0.57128847,0.8167549,0.6752423,0.9026082,0.7967938
-40,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.21711257,0.2904685,0.2318864,0.35261327,0.21168955,0.4295503,0.17697017,0.50820035,0.1302586,0.60190153,0.07020324,0.7036085,0.36248603,0.30369747,0.48134914,0.3804015,0.58748424,0.4677258,0.68442464,0.5649799,0.7908684,0.6669656,0.87424284,0.7873727
-40,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.22726494,0.29562432,0.22552009,0.35694125,0.19558303,0.43414098,0.153101,0.51294243,0.10234814,0.6035925,0.039608404,0.70820934,0.36410522,0.30611593,0.4670121,0.3798874,0.56166506,0.46527284,0.64698774,0.5585978,0.7436885,0.658069,0.8233519,0.77621895
-32,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2547642,0.29342806,0.24531606,0.35517317,0.21093321,0.4308076,0.16425264,0.509475,0.110752255,0.597774,0.045634568,0.70036435,0.3806393,0.30677414,0.4725324,0.3831069,0.55588055,0.47176003,0.6349679,0.5682556,0.72140723,0.6711806,0.796075,0.7904567
-26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.27845776,0.28467077,0.25819984,0.34486276,0.21688357,0.4192946,0.16334249,0.49674973,0.10497501,0.58258307,0.03766512,0.6832944,0.4008296,0.29848307,0.48298448,0.37226105,0.5585556,0.45976746,0.631106,0.5545448,0.71070176,0.6556207,0.7831524,0.7727338
-4,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3356892,0.30424744,0.2944233,0.36596525,0.23886202,0.44081634,0.17256886,0.5188997,0.10331251,0.6054933,0.028912906,0.70688516,0.45947927,0.3168599,0.5257917,0.38916665,0.5903663,0.47530797,0.6535263,0.56844914,0.7239468,0.66831183,0.79240143,0.7830069
10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3767622,0.3202235,0.32583463,0.38042444,0.2626252,0.4533233,0.19024502,0.5286452,0.11442207,0.61333895,0.033603903,0.7115252,0.5095649,0.33295324,0.57284063,0.40480828,0.63389516,0.48995084,0.694255,0.5817546,0.76197875,0.68154764,0.8301204,0.7935166
12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39161572,0.3199203,0.34038433,0.37997937,0.27738684,0.45249173,0.20508547,0.52866733,0.12873793,0.6138954,0.04644043,0.71286035,0.5260663,0.33167946,0.5906726,0.40322948,0.6522442,0.4874159,0.7141309,0.578836,0.78352493,0.6782096,0.8528275,0.7906214
16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.40238887,0.32220757,0.3518123,0.3831228,0.28945675,0.45580244,0.21762946,0.5325656,0.14116102,0.618675,0.057388395,0.71760947,0.5422499,0.33386225,0.6104863,0.4061834,0.6750927,0.49072284,0.7404249,0.5824956,0.8134289,0.6830784,0.8856392,0.7952626
26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.41156888,0.3284701,0.3627504,0.3895387,0.3016716,0.46236485,0.2312945,0.5400963,0.15526319,0.6275117,0.07151313,0.7271223,0.55404013,0.33823738,0.624366,0.40912265,0.69123995,0.49208403,0.7593248,0.5825548,0.83394957,0.6815598,0.909441,0.7924059
34,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.41121978,0.32700932,0.37187368,0.38787472,0.318034,0.46018898,0.25370014,0.5392381,0.18313663,0.6272799,0.10099086,0.7287412,0.5503954,0.33708107,0.62921685,0.4079845,0.70190537,0.4909346,0.777014,0.58171976,0.8566301,0.6819718,0.93607664,0.79382807
32,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.40810895,0.31780952,0.38275576,0.3798347,0.3387226,0.45298994,0.28378868,0.5343805,0.22233003,0.6246599,0.14453317,0.72914124,0.5395533,0.32855305,0.62722254,0.40129584,0.7068057,0.4860335,0.78795373,0.5786493,0.8726931,0.6810701,0.95430726,0.79629886
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.38444275,0.31258988,0.37072244,0.37457752,0.3342279,0.4478212,0.28492382,0.52888834,0.22913224,0.619696,0.15465823,0.72254944,0.5161514,0.32551444,0.614539,0.4003451,0.7013483,0.48737246,0.7883204,0.58235526,0.87848437,0.68710923,0.96162975,0.8038813
-20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35974115,0.3095561,0.35100853,0.37025136,0.3176884,0.44303983,0.27010363,0.5230462,0.21557447,0.6130373,0.14141652,0.7158792,0.49464357,0.3215777,0.5991455,0.3952477,0.68934834,0.4811368,0.77900934,0.57473946,0.8730593,0.67815065,0.9572614,0.7931739
-26,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3375777,0.3065539,0.33375385,0.3674013,0.3032608,0.43964213,0.2571066,0.51846886,0.20372623,0.6081358,0.1302946,0.7095479,0.4767397,0.32043776,0.58597094,0.3963102,0.6792432,0.4838159,0.77076495,0.5790989,0.8676377,0.6840203,0.95224,0.8001307
-10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.33968544,0.30494297,0.3387589,0.36573058,0.31067568,0.43748832,0.2671672,0.51548004,0.21672606,0.6046651,0.14572999,0.70401627,0.47394517,0.32089847,0.58283025,0.39788365,0.67526793,0.487082,0.76599824,0.5839932,0.8616035,0.6900488,0.9440599,0.80773044
6,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.35516334,0.31359202,0.35635993,0.37516433,0.33014143,0.44884807,0.29010242,0.5290843,0.24323794,0.62114716,0.17549038,0.7229849,0.48294705,0.3253239,0.5886056,0.3993376,0.680434,0.4858305,0.7701013,0.5798734,0.863174,0.68277574,0.94445443,0.7983909
18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39000472,0.31283194,0.3883418,0.3748225,0.3609524,0.44953662,0.32108504,0.5302603,0.27485242,0.62384707,0.20817594,0.72661996,0.5139398,0.32501164,0.6142266,0.39957106,0.7029809,0.48715633,0.7904972,0.5816245,0.87949497,0.6858125,0.95851916,0.80411255
20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.39707446,0.31990975,0.39520162,0.38157064,0.3677925,0.45624685,0.32819563,0.5370475,0.28176203,0.6305221,0.2157357,0.7329462,0.5229274,0.3315739,0.6229429,0.40536138,0.71261394,0.49202144,0.80040896,0.58572733,0.8892667,0.6889775,0.9690559,0.8059813
20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.37747133,0.31796056,0.37935305,0.37928933,0.3540308,0.45355555,0.315676,0.5339593,0.27033153,0.6266389,0.20426579,0.728675,0.50589514,0.32951516,0.6112546,0.40303683,0.7044761,0.48920614,0.79461914,0.5828738,0.88699627,0.6854925,0.96801054,0.800982
24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3805774,0.3213784,0.3753356,0.384131,0.34556454,0.45995292,0.30297512,0.54267406,0.25397334,0.6366916,0.18491586,0.74230486,0.50782526,0.33033124,0.608596,0.40322223,0.69827056,0.48808244,0.7871923,0.58062005,0.8779458,0.6829592,0.959668,0.7979126
24,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.3741181,0.31669623,0.36595434,0.37833622,0.33380753,0.45297408,0.28845307,0.5346447,0.23684889,0.6267582,0.1655379,0.73114693,0.5026307,0.32643858,0.602617,0.3990735,0.69079167,0.48396027,0.7782663,0.5766087,0.86874825,0.6788007,0.95088315,0.7934576
12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.36372626,0.3143099,0.35697964,0.37641615,0.32583594,0.4511506,0.28052714,0.53312016,0.22890002,0.6256001,0.15681851,0.7303673,0.49444842,0.3247202,0.5983249,0.39854246,0.68868065,0.4843247,0.7785369,0.57800096,0.872189,0.68142205,0.95524335,0.79698396
0,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.32987058,0.31332278,0.32505083,0.375126,0.29370683,0.44949746,0.24671367,0.5296495,0.19217551,0.6209573,0.118623,0.7253737,0.4691785,0.32487592,0.57791245,0.40047473,0.6711689,0.48752695,0.7629324,0.58241147,0.860729,0.68703604,0.94549435,0.8029537
-16,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.30616057,0.3074944,0.3065731,0.36867285,0.277765,0.4423663,0.23276854,0.519751,0.17974696,0.61020815,0.10787047,0.71224546,0.4482808,0.32148173,0.56108624,0.39818424,0.6571263,0.48615664,0.74960804,0.5816698,0.85009,0.68709314,0.93385017,0.80425817
-20,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.28740755,0.296299,0.28358433,0.35589528,0.25202337,0.42791557,0.20417252,0.50250787,0.14876732,0.5899509,0.07736592,0.68795,0.4317655,0.3150212,0.54175675,0.39359504,0.63736933,0.48410404,0.7274126,0.5816257,0.82652295,0.6888622,0.9096192,0.8082038
-28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.28667858,0.29658514,0.27914605,0.35530174,0.24542618,0.42591786,0.19575208,0.49914557,0.13942903,0.5838171,0.06782712,0.67954344,0.4278746,0.317326,0.5324778,0.39594173,0.6241398,0.48665848,0.7096499,0.58460635,0.80508405,0.69192386,0.8858837,0.8110982
-28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.27877653,0.2896397,0.26763484,0.34821546,0.23136696,0.41912103,0.18001275,0.49229085,0.122608185,0.57637817,0.051898375,0.672058,0.41681117,0.30982375,0.516309,0.38714397,0.6043885,0.47700167,0.6860987,0.5741652,0.77747774,0.6796645,0.8562168,0.7980516
-28,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.29466796,0.2985518,0.27923664,0.35495234,0.23970583,0.42347485,0.18577403,0.4941246,0.12602058,0.57538927,0.05275007,0.6685702,0.4346357,0.32021603,0.5313702,0.39691424,0.61672765,0.4861247,0.69635105,0.5822298,0.7855875,0.6873628,0.86418235,0.80447155
-18,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.30101874,0.29694104,0.28685436,0.3535928,0.2485447,0.42106855,0.19508491,0.49112317,0.1357831,0.57168597,0.061273172,0.66424894,0.44101858,0.32096693,0.5392342,0.40009677,0.6250819,0.49130368,0.7063545,0.5892228,0.7963207,0.69726324,0.87460005,0.81623226
-10,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.30334473,0.29787248,0.29269478,0.3538226,0.25669056,0.42205542,0.20470965,0.49251404,0.14647028,0.5750106,0.07189075,0.6687707,0.44789207,0.3191424,0.55079377,0.39680055,0.6399489,0.48662227,0.7251166,0.5825226,0.8182399,0.68899906,0.8998963,0.8068042
-2,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.30763993,0.30329823,0.30087295,0.36043316,0.26758385,0.4288484,0.21739176,0.49985477,0.1602376,0.5833396,0.08490546,0.67798114,0.4544546,0.3251891,0.56204504,0.4052533,0.65447736,0.49675357,0.7432778,0.5943201,0.83976924,0.7029574,0.92285174,0.82246435
-12,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2898823,0.29950637,0.29262263,0.3582583,0.26557478,0.4272473,0.22102943,0.4989343,0.167867,0.5845994,0.09597208,0.6794487,0.4379651,0.32163066,0.5521321,0.4023847,0.6502044,0.49444848,0.743721,0.59323853,0.84452564,0.7020929,0.92807424,0.8227594
-22,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.28117418,0.29428935,0.28375036,0.3526594,0.2564554,0.42134368,0.21171935,0.4923893,0.15835561,0.57789695,0.08711219,0.67183614,0.4292876,0.31734586,0.542686,0.39818406,0.6405558,0.4905364,0.7334802,0.5897374,0.8336004,0.6986848,0.9169995,0.8196797
-34,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.25687987,0.28940248,0.2650249,0.34973347,0.24077174,0.42095396,0.1995728,0.49457163,0.14831954,0.5826796,0.080502115,0.67837125,0.40526533,0.31135982,0.5222889,0.39277253,0.62445444,0.48529658,0.71962965,0.5861299,0.82348716,0.6947455,0.9069977,0.8175249
-38,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.24481323,0.2860118,0.2550482,0.34756154,0.23181018,0.41960675,0.19200425,0.49424455,0.141128,0.58352613,0.074433036,0.6798717,0.39409593,0.30908382,0.5130805,0.3923418,0.61786085,0.48607108,0.7149966,0.58928,0.82070935,0.6993153,0.9044231,0.8243542
-40,0.34419173,0.2904432,0.29849198,0.36805472,0.23765858,0.4545694,0.16452779,0.5461929,0.08598765,0.64717716,0.003717595,0.76694417,0.47615898,0.30628356,0.5523626,0.39673764,0.62912536,0.4954902,0.7035694,0.6040399,0.78753155,0.72242427,0.8644203,0.85789114,0.2321861,0.28204405,0.24278098,0.34555012,0.21922408,0.42023623,0.18000604,0.49825215,0.12844999,0.5905565,0.06324461,0.69006705,0.38248152,0.3033867,0.5027784,0.3874923,0.60971403,0.48136443,0.7089052,0.5859232,0.81695926,0.6957606,0.90115094,0.8234439
